order_id,context,chart_type,task,q1_pre,q2_pre,q3_pre,q4_pre,comment,q1_post,q2_post,q3_post,q4_post,q1_oor,q2_oor,name
831,economy,100 percent bar,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy
832,economy,100 percent bar,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,100_percent_stacked_bar_chart-judge_which_task_this_visualization_design_best_supports-economy
833,economy,area,make comparisons,4,4,Y,Y,,,,,,,,area_chart-make_comparisons-economy
834,economy,area,identify range,4,4,Y,Y,,,,,,,,area_chart-identify_range-economy
835,economy,area,retrieve value,4,4,Y,Y,,,,,,,,area_chart-retrieve_value-economy
836,economy,area,locate value,4,4,Y,Y,,,,,,,,area_chart-locate_value-economy
837,economy,area,identify labels of scales,4,4,Y,Y,,,,,,,,area_chart-identify_labels_of_scales-economy
838,economy,area,describe the topic of the visualization,4,4,Y,Y,,,,,,,,area_chart-describe_the_topic_of_the_visualization-economy
839,economy,area,estimate difference,4,4,Y,Y,,4,4,Y,Y,,,area_chart-estimate_the_difference_between_two_values_of_the_same_type-economy
840,economy,area,estimate ratio,4,4,Y,Y,,4,4,Y,Y,,,area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy
841,economy,area,estimate average,3,4,Y,Y,,,,,,,,area_chart-estimate_the_average_of_multiple_values_of_the_same_type-economy
842,economy,area,describe trend or correlation,4,4,Y,Y,,,,,,,,area_chart-describe_trend_or_correlation-economy
843,economy,area,describe the characteristics of an alternative chart type,3,4,Y,Y,,,,,,,,area_chart-describe_the_characteristics_of_an_alternative_chart_type-economy
844,economy,area,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy
845,economy,area,judge which task this visualization design best supports,4,3,Y,N,"just wrong; unclear use of ""distribution""",4,3,Y,N,,,area_chart-judge_which_task_this_visualization_design_best_supports-economy
846,economy,stacked area,make comparisons,3,3,Y,Y,,,,,,,,stacked_area_chart-make_comparisons-economy
847,economy,stacked area,identify range,3,1,N,N,unclear the range of what exactly,3,1,N,N,,y,stacked_area_chart-identify_range-economy
848,economy,stacked area,retrieve value,3,4,Y,Y,,,,,,,,stacked_area_chart-retrieve_value-economy
849,economy,stacked area,locate value,3,3,Y,M,hard - alignment issue,,,,,,,stacked_area_chart-locate_value-economy
850,economy,stacked area,identify labels of scales,3,4,Y,Y,,,,,,,,stacked_area_chart-identify_labels_of_scales-economy
851,economy,stacked area,describe the topic of the visualization,3,4,Y,Y,,,,,,,,stacked_area_chart-describe_the_topic_of_the_visualization-economy
852,economy,stacked area,estimate difference,4,4,Y,M,hard - alignment issue,,,,,,,stacked_area_chart-estimate_the_difference_between_two_values_of_the_same_type-economy
853,economy,stacked area,estimate ratio,3,3,Y,Y,,3,3,Y,Y,,,stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy
854,economy,stacked area,estimate average,4,4,Y,M,hard - alignment issue,,,,,,,stacked_area_chart-estimate_the_average_of_multiple_values_of_the_same_type-economy
855,economy,stacked area,describe trend or correlation,2,3,Y,M,"hard - alignment
not about trend",,,,,y,y,stacked_area_chart-describe_trend_or_correlation-economy
856,economy,stacked area,describe the characteristics of an alternative chart type,4,3,Y,Y,,,,,,,,stacked_area_chart-describe_the_characteristics_of_an_alternative_chart_type-economy
857,economy,stacked area,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,stacked_area_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy
858,economy,stacked area,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,stacked_area_chart-judge_which_task_this_visualization_design_best_supports-economy
859,economy,scatterplot,make comparisons,3,4,Y,Y,,,,,,,,scatterplot-make_comparisons-economy
860,economy,scatterplot,identify range,4,3,Y,Y,,,,,,,,scatterplot-identify_range-economy
861,economy,scatterplot,retrieve value,4,3,Y,Y,minor: negative due to 15% rule,,,,,,,scatterplot-retrieve_value-economy
862,economy,scatterplot,locate value,3,4,Y,Y,,,,,,,,scatterplot-locate_value-economy
863,economy,scatterplot,identify labels of scales,4,4,Y,Y,,,,,,,,scatterplot-identify_labels_of_scales-economy
864,economy,scatterplot,describe the topic of the visualization,4,4,Y,Y,,,,,,,,scatterplot-describe_the_topic_of_the_visualization-economy
865,economy,scatterplot,estimate difference,4,4,Y,Y,,,,,,,,scatterplot-estimate_the_difference_between_two_values_of_the_same_type-economy
866,economy,scatterplot,estimate ratio,3,3,Y,Y,,,,,,,,scatterplot-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy
867,economy,scatterplot,estimate average,4,4,Y,Y,,,,,,,,scatterplot-estimate_the_average_of_multiple_values_of_the_same_type-economy
868,economy,scatterplot,describe trend or correlation,4,4,Y,Y,,,,,,,,scatterplot-describe_trend_or_correlation-economy
869,economy,scatterplot,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,scatterplot-describe_the_characteristics_of_an_alternative_chart_type-economy
870,economy,scatterplot,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,scatterplot-judge_which_visualization_design_is_more_appropriate_for_a_task-economy
871,economy,scatterplot,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,scatterplot-judge_which_task_this_visualization_design_best_supports-economy
872,economy,bubble ,make comparisons,3,1,N,N,unclear question phrasing,,,,,,,bubble_chart-make_comparisons-economy
873,economy,bubble ,identify range,3,4,Y,Y,,,,,,,,bubble_chart-identify_range-economy
874,economy,bubble ,retrieve value,3,3,Y,Y,may be hard due to bubble size,,,,,,,bubble_chart-retrieve_value-economy
875,economy,bubble ,locate value,4,4,Y,Y,,,,,,,,bubble_chart-locate_value-economy
876,economy,bubble ,identify labels of scales,4,4,Y,Y,,,,,,,,bubble_chart-identify_labels_of_scales-economy
877,economy,bubble ,describe the topic of the visualization,4,4,Y,Y,,,,,,,,bubble_chart-describe_the_topic_of_the_visualization-economy
878,economy,bubble ,estimate difference,3,4,Y,Y,,,,,,,,bubble_chart-estimate_the_difference_between_two_values_of_the_same_type-economy
879,economy,bubble ,estimate ratio,3,4,Y,M,due to aggregation and hardness to estimate bubble size,,,,,,,bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy
880,economy,bubble ,estimate average,4,4,Y,Y,,,,,,,,bubble_chart-estimate_the_average_of_multiple_values_of_the_same_type-economy
881,economy,bubble ,describe trend or correlation,4,4,Y,Y,,,,,,,,bubble_chart-describe_trend_or_correlation-economy
882,economy,bubble ,describe the characteristics of an alternative chart type,3,3,N,N,bubble chart hard to replace,,,,,,,bubble_chart-describe_the_characteristics_of_an_alternative_chart_type-economy
883,economy,bubble ,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,bubble_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy
884,economy,bubble ,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,bubble_chart-judge_which_task_this_visualization_design_best_supports-economy
885,economy,pie,make comparisons,4,4,Y,Y,,,,,,,,pie_chart-make_comparisons-economy
886,economy,pie,identify range,3,4,N,N,,3,4,Y,Y,,,pie_chart-identify_range-economy
887,economy,pie,retrieve value,4,4,Y,Y,,,,,,,,pie_chart-retrieve_value-economy
888,economy,pie,locate value,4,4,Y,M,,4,4,Y,Y,,,pie_chart-locate_value-economy
889,economy,pie,identify labels of scales,2,2,N,N,special error: pie chart no legend,,,,,,,pie_chart-identify_labels_of_scales-economy
890,economy,pie,describe the topic of the visualization,4,4,Y,Y,,,,,,,,pie_chart-describe_the_topic_of_the_visualization-economy
891,economy,pie,estimate difference,4,4,Y,Y,,,,,,,,pie_chart-estimate_the_difference_between_two_values_of_the_same_type-economy
892,economy,pie,estimate ratio,3,4,N,N,,3,4,Y,Y,,,pie_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy
893,economy,pie,estimate average,3,3,Y,Y,,3,3,Y,Y,,,pie_chart-estimate_the_average_of_multiple_values_of_the_same_type-economy
894,economy,pie,describe trend or correlation,1,3,Y,Y,not about trend,,,,,y,,pie_chart-describe_trend_or_correlation-economy
895,economy,pie,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,pie_chart-describe_the_characteristics_of_an_alternative_chart_type-economy
896,economy,pie,judge which design is more appropriate for a task,4,3,Y,Y,,,,,,,,pie_chart-judge_which_visualization_design_is_more_appropriate_for_a_task-economy
897,economy,pie,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,pie_chart-judge_which_task_this_visualization_design_best_supports-economy
898,economy,histogram,make comparisons,4,4,Y,Y,,,,,,,,histogram-make_comparisons-economy
899,economy,histogram,identify range,4,3,Y,Y,,,,,,,,histogram-identify_range-economy
900,economy,histogram,retrieve value,3,3,N,N,aggregation,3,3,N,N,,,histogram-retrieve_value-economy
901,economy,histogram,locate value,4,4,Y,Y,,,,,,,,histogram-locate_value-economy
902,economy,histogram,identify labels of scales,4,4,Y,Y,,,,,,,,histogram-identify_labels_of_scales-economy
903,economy,histogram,describe the topic of the visualization,4,4,Y,Y,,,,,,,,histogram-describe_the_topic_of_the_visualization-economy
904,economy,histogram,estimate difference,4,4,Y,Y,,,,,,,,histogram-estimate_the_difference_between_two_values_of_the_same_type-economy
905,economy,histogram,estimate ratio,4,4,Y,M,aggregation,,,,,,,histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy
906,economy,histogram,estimate average,4,4,Y,Y,,,,,,,,histogram-estimate_the_average_of_multiple_values_of_the_same_type-economy
907,economy,histogram,describe trend or correlation,4,4,Y,Y,,,,,,,,histogram-describe_trend_or_correlation-economy
908,economy,histogram,describe the characteristics of an alternative chart type,4,4,Y,Y,changed to the original chart type,1,4,Y,Y,,,histogram-describe_the_characteristics_of_an_alternative_chart_type-economy
909,economy,histogram,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-economy
910,economy,histogram,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,histogram-judge_which_task_this_visualization_design_best_supports-economy
911,economy,choropleth map,make comparisons,4,4,Y,Y,,,,,,,,choropleth_map-make_comparisons-economy
912,economy,choropleth map,identify range,4,4,Y,Y,,4,4,Y,Y,,,choropleth_map-identify_range-economy
913,economy,choropleth map,retrieve value,3,3,Y,Y,,,,,,,,choropleth_map-retrieve_value-economy
914,economy,choropleth map,locate value,3,4,Y,M,aggregation,,,,,,,choropleth_map-locate_value-economy
915,economy,choropleth map,identify labels of scales,4,4,Y,Y,,,,,,,,choropleth_map-identify_labels_of_scales-economy
916,economy,choropleth map,describe the topic of the visualization,4,4,Y,Y,,,,,,,,choropleth_map-describe_the_topic_of_the_visualization-economy
917,economy,choropleth map,estimate difference,3,4,Y,M,aggregation,3,4,Y,M,,,choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy
918,economy,choropleth map,estimate ratio,3,4,Y,Y,,,,,,,,choropleth_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy
919,economy,choropleth map,estimate average,2,4,Y,M,aggregation,,,,,,,choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy
920,economy,choropleth map,describe trend or correlation,4,4,Y,Y,,,,,,,,choropleth_map-describe_trend_or_correlation-economy
921,economy,choropleth map,describe the characteristics of an alternative chart type,3,3,Y,Y,,,,,,,,choropleth_map-describe_the_characteristics_of_an_alternative_chart_type-economy
922,economy,choropleth map,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,choropleth_map-judge_which_visualization_design_is_more_appropriate_for_a_task-economy
923,economy,choropleth map,judge which task this visualization design best supports,4,4,Y,Y,,,,,,,,choropleth_map-judge_which_task_this_visualization_design_best_supports-economy
924,economy,tree map,make comparisons,3,4,Y,N,,3,4,Y,Y,,,tree_map-make_comparisons-economy
925,economy,tree map,identify range,3,2,Y,M,too hard for human eyes,3,2,Y,M,,,tree_map-identify_range-economy
926,economy,tree map,retrieve value,3,3,Y,Y,hard,,,,,,,tree_map-retrieve_value-economy
927,economy,tree map,locate value,3,4,Y,Y,,,,,,,,tree_map-locate_value-economy
928,economy,tree map,identify labels of scales,3,4,Y,Y,,,,,,,,tree_map-identify_labels_of_scales-economy
929,economy,tree map,describe the topic of the visualization,4,4,Y,Y,,,,,,,,tree_map-describe_the_topic_of_the_visualization-economy
930,economy,tree map,estimate difference,4,4,Y,M,aggregation,,,,,,,tree_map-estimate_the_difference_between_two_values_of_the_same_type-economy
931,economy,tree map,estimate ratio,4,4,Y,Y,,,,,,y,y,tree_map-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-economy
932,economy,tree map,estimate average,3,4,Y,Y,,,,,,,,tree_map-estimate_the_average_of_multiple_values_of_the_same_type-economy
933,economy,tree map,describe trend or correlation,1,3,Y,Y,unrelated to trend,,,,,y,,tree_map-describe_trend_or_correlation-economy
934,economy,tree map,describe the characteristics of an alternative chart type,3,4,Y,Y,,,,,,,,tree_map-describe_the_characteristics_of_an_alternative_chart_type-economy
935,economy,tree map,judge which design is more appropriate for a task,4,4,Y,Y,,,,,,,,tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-economy
936,economy,tree map,judge which task this visualization design best supports,3,4,Y,Y,,,,,,,,tree_map-judge_which_task_this_visualization_design_best_supports-economy
937,politics,line,make comparisons,4,3,N,M,more than one correct and didn't flag,,,,,,y,line_chart-make_comparisons-politics
938,politics,line,identify range,4,4,Y,Y,,,,,,,,line_chart-identify_range-politics
939,politics,line,retrieve value,4,4,Y,Y,,,,,,,,line_chart-retrieve_value-politics
940,politics,line,locate value,4,4,Y,Y,,,,,,,,line_chart-locate_value-politics
941,politics,line,identify labels of scales,4,4,Y,Y,,,,,,,,line_chart-identify_labels_of_scales-politics
942,politics,line,describe the topic of the visualization,4,4,Y,Y,,,,,,,,line_chart-describe_the_topic_of_the_visualization-politics
943,politics,line,estimate difference,4,4,Y,Y,,,,,,,,line_chart-estimate_the_difference_between_two_values_of_the_same_type-politics
944,politics,line,estimate ratio,3,3,Y,N,,4,4,Y,Y,,,line_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-politics
945,politics,line,estimate average,3,4,Y,Y,,,,,,,,line_chart-estimate_the_average_of_multiple_values_of_the_same_type-politics
946,politics,line,describe trend or correlation,4,4,Y,Y,,,,,,,,line_chart-describe_trend_or_correlation-politics
