"Pid","trialName","Qid","Answer"
"expert_7","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q4","No"
"expert_7","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q1","2"
"expert_7","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q5",""
"expert_7","bubble_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q2","4"
"expert_7","line_chart-identify_range-energy_and_environment","q3","Yes"
"expert_7","line_chart-identify_range-energy_and_environment","q1","4"
"expert_7","line_chart-identify_range-energy_and_environment","q4","Yes"
"expert_7","line_chart-identify_range-energy_and_environment","q5",""
"expert_7","line_chart-identify_range-energy_and_environment","q2","4"
"expert_7","choropleth_map-identify_range-innovation","q1","2"
"expert_7","choropleth_map-identify_range-innovation","q3","Yes"
"expert_7","choropleth_map-identify_range-innovation","q5",""
"expert_7","choropleth_map-identify_range-innovation","q4","Yes"
"expert_7","choropleth_map-identify_range-innovation","q2","4"
"expert_7","bar_chart-judge_which_task_this_visualization_design_best_supports-energy_and_environment","q2","4"
"expert_7","bar_chart-judge_which_task_this_visualization_design_best_supports-energy_and_environment","q1","4"
"expert_7","bar_chart-judge_which_task_this_visualization_design_best_supports-energy_and_environment","q5",""
"expert_7","bar_chart-judge_which_task_this_visualization_design_best_supports-energy_and_environment","q3","Yes"
"expert_7","bar_chart-judge_which_task_this_visualization_design_best_supports-energy_and_environment","q4","Yes"
"expert_7","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q3","Yes"
"expert_7","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q1","2"
"expert_7","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q5","Cannot tell the exact number"
"expert_7","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q2","4"
"expert_7","stacked_bar_chart-estimate_the_difference_between_two_values_of_the_same_type-education","q4","More than one option could be considered correct"
"expert_7","scatterplot-describe_trend_or_correlation-health","q2","4"
"expert_7","scatterplot-describe_trend_or_correlation-health","q1","4"
"expert_7","scatterplot-describe_trend_or_correlation-health","q3","Yes"
"expert_7","scatterplot-describe_trend_or_correlation-health","q5",""
"expert_7","scatterplot-describe_trend_or_correlation-health","q4","Yes"
"expert_7","area_chart-locate_value-education","q1","4"
"expert_7","area_chart-locate_value-education","q2","4"
"expert_7","area_chart-locate_value-education","q3","Yes"
"expert_7","area_chart-locate_value-education","q4","Yes"
"expert_7","area_chart-locate_value-education","q5",""
"expert_7","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q4","Yes"
"expert_7","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q3","Yes"
"expert_7","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q5",""
"expert_7","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q2","3"
"expert_7","histogram-judge_which_visualization_design_is_more_appropriate_for_a_task-politics","q1","2"
"expert_7","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q2","4"
"expert_7","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q1","3"
"expert_7","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q5",""
"expert_7","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_7","bar_chart-estimate_the_average_of_multiple_values_of_the_same_type-population_and_demography","q4","Yes"
"expert_7","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q5",""
"expert_7","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q4","Yes"
"expert_7","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q1","3"
"expert_7","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q3","Yes"
"expert_7","histogram-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-innovation","q2","4"
"expert_7","bar_chart-describe_the_topic_of_the_visualization-innovation","q5",""
"expert_7","bar_chart-describe_the_topic_of_the_visualization-innovation","q3","Yes"
"expert_7","bar_chart-describe_the_topic_of_the_visualization-innovation","q4","Yes"
"expert_7","bar_chart-describe_the_topic_of_the_visualization-innovation","q2","4"
"expert_7","bar_chart-describe_the_topic_of_the_visualization-innovation","q1","4"
"expert_7","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q3","Yes"
"expert_7","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q1","4"
"expert_7","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q2","4"
"expert_7","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q5",""
"expert_7","line_chart-judge_which_task_this_visualization_design_best_supports-politics","q4","Yes"
"expert_7","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q2","4"
"expert_7","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q5",""
"expert_7","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q1","2"
"expert_7","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q4","More than one option could be considered correct"
"expert_7","choropleth_map-estimate_the_difference_between_two_values_of_the_same_type-economy","q3","Yes"
"expert_7","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q1","3"
"expert_7","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q4","Yes"
"expert_7","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q5",""
"expert_7","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q2","4"
"expert_7","bar_chart-estimate_the_difference_between_two_values_of_the_same_type-population_and_demography","q3","Yes"
"expert_7","area_chart-retrieve_value-education","q1","3"
"expert_7","area_chart-retrieve_value-education","q5",""
"expert_7","area_chart-retrieve_value-education","q4","Yes"
"expert_7","area_chart-retrieve_value-education","q3","Yes"
"expert_7","area_chart-retrieve_value-education","q2","4"
"expert_7","pie_chart-describe_trend_or_correlation-health","q2","4"
"expert_7","pie_chart-describe_trend_or_correlation-health","q1","2"
"expert_7","pie_chart-describe_trend_or_correlation-health","q4","More than one option could be considered correct"
"expert_7","pie_chart-describe_trend_or_correlation-health","q5","(D) could be correct too"
"expert_7","pie_chart-describe_trend_or_correlation-health","q3","Yes"
"expert_7","scatterplot-locate_value-weather_and_climate","q3","Yes"
"expert_7","scatterplot-locate_value-weather_and_climate","q2","4"
"expert_7","scatterplot-locate_value-weather_and_climate","q1","4"
"expert_7","scatterplot-locate_value-weather_and_climate","q5",""
"expert_7","scatterplot-locate_value-weather_and_climate","q4","More than one option could be considered correct"
"expert_7","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q1","3"
"expert_7","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q2","4"
"expert_7","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q4","Yes"
"expert_7","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q3","Yes"
"expert_7","100_percent_stacked_bar_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-health","q5",""
"expert_7","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q5",""
"expert_7","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q2","4"
"expert_7","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q4","Yes"
"expert_7","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q3","Yes"
"expert_7","stacked_area_chart-estimate_the_ratio_of_one_value_to_another_value_of_the_same_type-weather_and_climate","q1","2"
"expert_7","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q4","No"
"expert_7","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q1","2"
"expert_7","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q5",""
"expert_7","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q3","Yes"
"expert_7","tree_map-judge_which_visualization_design_is_more_appropriate_for_a_task-weather_and_climate","q2","3"
"expert_7","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q5",""
"expert_7","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q2","4"
"expert_7","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q4","More than one option could be considered correct"
"expert_7","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q1","1"
"expert_7","choropleth_map-estimate_the_average_of_multiple_values_of_the_same_type-economy","q3","Yes"
"expert_7","bubble_chart-retrieve_value-politics","q2","4"
"expert_7","bubble_chart-retrieve_value-politics","q4","More than one option could be considered correct"
"expert_7","bubble_chart-retrieve_value-politics","q5","Both (B) and (D) could be correct."
"expert_7","bubble_chart-retrieve_value-politics","q1","2"
"expert_7","bubble_chart-retrieve_value-politics","q3","Yes"
"expert_7","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q5",""
"expert_7","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q4","Yes"
"expert_7","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q2","4"
"expert_7","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q1","3"
"expert_7","line_chart-describe_the_characteristics_of_an_alternative_chart_type-weather_and_climate","q3","Yes"
"expert_7","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q3","Yes"
"expert_7","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q4","Yes"
"expert_7","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q1","4"
"expert_7","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q5",""
"expert_7","tree_map-judge_which_task_this_visualization_design_best_supports-population_and_demography","q2","4"
"expert_7","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q1","3"
"expert_7","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q2","4"
"expert_7","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q4","Yes"
"expert_7","scatterplot-estimate_the_difference_between_two_values_of_the_same_type-politics","q3","Yes"
